name,city,address,lat,lon,video_url,embed_url
Chợ khu 6,Gia Lai Province,"Võ Lai, Phường Quy Nhơn Nam, Thành phố Quy Nhơn, Tỉnh Gia Lai",13.766516860667142, 109.21565716817797,https://www.tiktok.com/@quankhonggo/video/7271594131447614725,https://www.tiktok.com/embed/7271594131447614725
Chợ Phù Mỹ,Gia Lai Province,"12 Đ. Hồ Công Thuyên, Xã Phù Mỹ, Huyện Phù Mỹ, Tỉnh Gia Lai",14.179212552579592, 109.05293922964894,https://www.tiktok.com/@binhdinhquehuong/video/7536526488473029906,https://www.tiktok.com/embed/7536526488473029906
Đặc sản Thu Loan,Gia Lai Province,"226 Phan Đình Giót, Phường Pleiku, Thành phố Pleiku, Tỉnh Gia Lai",13.980804657305766, 108.0072030602881,https://www.tiktok.com/@soccon113/video/7435853718081359111,https://www.tiktok.com/embed/7435853718081359111
Daydreamer Vale,Gia Lai Province,"Hẻm 224 Huỳnh Thúc Kháng, Phường Diên Hồng, Thành phố Pleiku, Tỉnh Gia Lai",13.984465632722149, 107.98651680588142,https://www.tiktok.com/@shophandmadeotronghem/video/7569444354725563656,https://www.tiktok.com/embed/7569444354725563656
Zoey concept,,"139A Tô Vĩnh Diện, Phường Pleiku, Thành phố Pleiku, Tỉnh Gia Lai",13.990287750005924, 108.0142117528872,https://www.tiktok.com/@pleiku.day/video/7451434898264542471,https://www.tiktok.com/embed/7451434898264542471

danhan.phuyen,Dak Lak Province,"04 Nguyễn Văn Cừ, Phường Tuy Hòa, Tỉnh Đắk Lắk",13.097287987720783, 109.31374241405732,https://www.tiktok.com/@danhan.phuyen/video/7518260752453471496,https://www.tiktok.com/embed/7518260752453471496
Làng nghề dệt chiếu,Dak Lak Province,"Phú Tân, Xã Ô Loan, Huyện Tuy An, Tỉnh Đắk Lắk",13.28986628178327, 109.25504963654642,https://www.tiktok.com/@dulichquynhon/video/7556830649848532245,https://www.tiktok.com/embed/7556830649848532245
Thanh Nga shop,Dak Lak Province,"329 Trường Chinh, Phường 7, Thành phố Tuy Hòa, Tỉnh Đắk Lắk",13.100871068715358, 109.31210658647484,https://www.tiktok.com/@didauangivn/video/7427147331084111112,https://www.tiktok.com/embed/7427147331084111112
Lê Hằng gifts,Dak Lak Province,"120 Nguyễn Thị Minh Khai, Phường 7, Thành phố Tuy Hòa, Tỉnh Đắk Lắk",13.099140234237964, 109.31077485133184,https://www.tiktok.com/@ngogiaphuyen/video/7372549048676470024,https://www.tiktok.com/embed/7372549048676470024
Dã Nhạn,Dak Lak Province,"15 Trương Kiểm, phường Tuy Hòa,Tỉnh Đắk Lắk",13.11233835601841, 109.29945785823199,https://www.tiktok.com/@didauangivn/video/7566272940040326421,https://www.tiktok.com/embed/756627294004032642
Đặc sản địa phương,Dak Lak Province,"293 Lê Duẩn, Phường 7, Thành phố Tuy Hòa, Tỉnh Đắk Lắk",13.098636931965867, 109.31717406667498,https://www.tiktok.com/@angididaupy/video/7499395623871859984,https://www.tiktok.com/embed/7499395623871859984
tiemsocomay,Dak Lak Province,"55 Nguyễn Văn Cừ, Phường 7, Thành phố Tuy Hòa, Tỉnh Đắk Lắk",13.098215473378762, 109.31455463530337,https://www.tiktok.com/@tiemsocomay_01/video/7529905103780744466,https://www.tiktok.com/embed/7529905103780744466
1997 Ceramic-Gốm Phú Yên,Dak Lak Province,"55 Nguyễn Văn Cừ, Phường 7, Thành phố Tuy Hòa, Tỉnh Đắk Lắk",13.311014934985726, 109.3036072319983,https://www.tiktok.com/@1997.ceramic.th.py.78/video/7558483111739231495,https://www.tiktok.com/embed/7558483111739231495
cafe POPS,Dak Lak Province,"58 Lê Thánh Tông, Tân Lợi, Buôn Ma Thuột,Tỉnh Đắk Lắk",12.68805534799798, 108.05083733649302,https://www.tiktok.com/@vnptvinaphonedaklak/video/7475564006313430279,https://www.tiktok.com/embed/7475564006313430279
Bo Bo mart,Dak Lak Province,"Chợ Tân An, 170 Ngô Quyền, Tân An, Buôn Ma Thuột,Tỉnh Đắk Lắk",12.69394735300556, 108.06123170903717,https://www.tiktok.com/@trinhchibmt/video/7501918475300900117,https://www.tiktok.com/embed/7501918475300900117
Đặc sản BMT,Dak Lak Province,"88 Điện Biên Phủ, Phường Thành Công, Buôn Ma Thuột, Tỉnh Đắk Lắk",12.682825014248579, 108.04236978276563,https://www.tiktok.com/@tongquataynguyendaklak/video/7501905594303958280,https://www.tiktok.com/embed/7501905594303958280
Grand Opening,Dak Lak Province,"123 Đinh Công Tráng,Tân tiến, Buôn Ma Thuột,Tỉnh Đắk Lắk",12.67857797054814, 108.03136467917908,https://www.tiktok.com/@quatangbanme/video/7309101765582933256,https://www.tiktok.com/embed/7309101765582933256
PiiLen,Dak Lak Province,"6-24 Phùng Chí Kiên,Tân tiến, Buôn Ma Thuột,Tỉnh Đắk Lắk",12.682824273541147, 108.03391065755359,https://www.tiktok.com/@piorry.ghienmoclen/video/7529850042283248903,https://www.tiktok.com/embed/7529850042283248903
SUMO,Dak Lak Province,"144-162 Hà Huy Tập,Tân Lợi, Buôn Ma Thuột,Tỉnh Đắk Lắk",12.702840560420027, 108.06076418456611,https://www.tiktok.com/@dacsantaynguyensumo/video/7361251607763291400,https://www.tiktok.com/embed/7361251607763291400
Mỹ Phẩm,Dak Lak Province,"68 Đồng Khởi, Buôn Ma Thuột, Tỉnh Đắk Lắk",12.706283927801625, 108.06109677851661,https://www.tiktok.com/@chiemmandepp/video/7373125079099608327,https://www.tiktok.com/embed/7373125079099608327

Nha Man food,Khanh Hoa Province,"Ngọc Hiệp,Nha Trang,Tỉnh Khánh Hòa",12.2555886228189, 109.17703515753959,https://www.tiktok.com/@shopanvat41/photo/7556225503150165255,https://www.tiktok.com/embed/7556225503150165255
Vĩnh Hy handmade,Khanh Hoa Province,"Xã Vĩnh Hải, Huyện Ninh Hải, Tỉnh Khánh Hòa",11.726136865511988, 109.19668311672012,https://www.tiktok.com/@vinhhy.house/video/7507241780723682578,https://www.tiktok.com/embed/7507241780723682578
Nghiệp Accessories,Khanh Hoa Province,"Nguyên Hồng, Phường Phan Rang, Thành phố Phan Rang - Tháp Chàm, Tỉnh Khánh Hòa",11.569036640220796, 108.99778679993064,https://www.tiktok.com/@co2ninhthuan/video/7394777566881565959,https://www.tiktok.com/embed/7394777566881565959

Labata,Lam Dong Province,"3 Đường Tăng Bạt Hổ, Phường Xuân Hương - Đà Lạt, Thành phố Đà Lạt, Tỉnh Lâm Đồng",11.943733796882363, 108.43515804221555,https://www.tiktok.com/@linhdidodiday/video/7522834650893454610,https://www.tiktok.com/embed/7522834650893454610
Chốn Bình Yên,Lam Dong Province,"Số 19 Lê Đại Hành, Phường Xuân Hương - Đà Lạt, Thành phố Đà Lạt, Tỉnh Lâm Đồng",11.959563607553, 108.42702697105554,https://www.tiktok.com/@chonbinhyenvn/video/7574369692064795912,https://www.tiktok.com/embed/7574369692064795912
Song Sinh house,Lam Dong Province,"01 Nguyễn Công Trứ, Phường 8, Thành phố Đà Lạt, Tỉnh Lâm Đồng",11.954571686531763, 108.44166862873706,https://www.tiktok.com/@songsinhhouse/video/7491739203240250632,https://www.tiktok.com/embed/7491739203240250632
Lata's DaLat,Lam Dong Province,"30 Pasteur, Phường Xuân Hương - Đà Lạt, Thành phố Đà Lạt, Tỉnh Lâm Đồng ",11.9428773075748, 108.43646344220623,https://www.tiktok.com/@bethanhne_02/video/7531993190677679378,https://www.tiktok.com/embed/7531993190677679378
Outstanda handcraft DaLat,Lam Dong Province,"100/2 Yersin, Phường 10, Thành phố Đà Lạt, Tỉnh Lâm Đồng",11.942613504327246, 108.45177376922966,https://www.tiktok.com/@dichillvoinhi/video/7552120359168789768,https://www.tiktok.com/embed/7552120359168789768
Dalat Railway Station,Lam Dong Province,"Phường 10, Thành Phố Đà Lạt,Tỉnh Lâm Đồng",11.941735024672871, 108.45458537362487,https://www.tiktok.com/@xuxudalat89/video/7444214437101309202,https://www.tiktok.com/embed/7444214437101309202
Little Town,Lam Dong Province,"14 Ba Tháng Hai, Phường Xuân Hương - Đà Lạt, Thành phố Đà Lạt, Tỉnh Lâm Đồng",11.9432370801665, 108.43521634040374,https://www.tiktok.com/@trongtamdalat/video/7393305082546228488,https://www.tiktok.com/embed/7393305082546228488
Koli Kochi,Lam Dong Province,"47 Đường Thông Thiên Học, Phường Xuân Hương - Đà Lạt, Thành phố Đà Lạt, Tỉnh Lâm Đồng",11.953521668194664, 108.43733134223429,https://www.tiktok.com/@tuila.thien/video/7557713601327336712,https://www.tiktok.com/embed/7557713601327336712
The Choco,Lam Dong Province,"3-23 Đường Tăng Bạt Hổ, Phường Xuân Hương - Đà Lạt, Thành phố Đà Lạt, Tỉnh Lâm Đồng",11.943620690124728, 108.43525339988695,https://www.tiktok.com/@tuila.thien/video/7452335299041955079,https://www.tiktok.com/embed/7452335299041955079
Little Town,Lam Dong Province,"10 Ba Tháng Hai, Phường Xuân Hương - Đà Lạt, Thành phố Đà Lạt, Tỉnh Lâm Đồng",11.9432370801665, 108.43521634040374,https://www.tiktok.com/@wigo.southvietnam/video/7540526151349914888,https://www.tiktok.com/embed/7540526151349914888
Đồ Đac,Lam Dong Province,83-5 Phan Bội Châu, Phường Xuân Hương - Đà Lạt, Thành phố Đà Lạt, Tỉnh Lâm Đồng",11.944344952822554, 108.437270421028,https://www.tiktok.com/@miakirakira/video/7175898934039072026,https://www.tiktok.com/embed/7175898934039072026
Vỏ Sò,Lam Dong Province,"Bờ Kè Ngũ Phụng, Hùng Vương, Đặc khu Phú Quý, Tỉnh Lâm Đồng",10.530739229134554, 108.92848909468935,https://www.tiktok.com/@chupchoetsaigon/video/7492065905392766226,https://www.tiktok.com/embed/7495677150331161864
Nhà B&M,Lam Dong Province,"44 Lê Quí Đôn, Phường Hàm Thắng, Thành phố Phan Thiết, Tỉnh Lâm Đồng",10.98402229211221, 108.09808729920798,https://www.tiktok.com/@bmphanthiet/video/7426234316008606994,https://www.tiktok.com/embed/7426234316008606994
OcBien,Lam Dong Province,"18 Nguyễn Gia Tú, Phường Phú Thủy, Thành phố Phan Thiết, Tỉnh Lâm Đồng",10.941252740287927, 108.10446781340212,https://www.tiktok.com/@ocbienpt/video/7541754291229297928,https://www.tiktok.com/embed/7541754291229297928
Panadanus Resort,Lam Dong Province,"Số 3 Đường Nguyễn Hữu Thọ, Phường Mũi Né, Thành phố Phan Thiết, Tỉnh Lâm Đồng",10.945208806618606, 108.2969813556692,https://www.tiktok.com/@pandanusresortmuine/video/7535076906010430728,https://www.tiktok.com/embed/7535076906010430728
workshopss7,Lam Dong Province,"Cao Hành, Phường Phan Thiết, Thành phố Phan Thiết, Tỉnh Lâm Đồng",10.936373110779881, 108.10320992689006,https://www.tiktok.com/@workshopss7/video/7434415200020794632,https://www.tiktok.com/embed/7434415200020794632
Móc Khoá ở Ấm,Lam Dong Province,"186 Nguyễn An Ninh, phường Đức Linh, Tỉnh Lâm Đồng",11.192018384788447, 107.57124369990717,https://www.tiktok.com/@nha.am.handmade/video/7582167706544147720,https://www.tiktok.com/embed/7582167706544147720

Tiệm Len Nhà Xu,Dong Nai Province,"Đường 18, Khu tái định cư Lộc An - Bình Sơn, Xã Lộc An, Huyện Long Thành, Tỉnh Đồng Nai",10.802980494998101, 106.99958744222958,https://www.tiktok.com/@tiemlennhaxu08/video/7478852633260870929,https://www.tiktok.com/embed/7478852633260870929
PuNi,Dong Nai Province,"Tử Giang, phường Tam Hiệp, Đồng Nai",10.961083429390339, 106.84325331342325,https://www.tiktok.com/@punihome.official/video/7542841234600021255,https://www.tiktok.com/embed/7542841234600021255
Vincom Biên Hòa,Dong Nai Province,"1096 Phạm Văn Thuận, Tân Mai, Biên Hòa, Đồng Nai",10.95810739501521, 106.84324078447015,https://www.tiktok.com/@vanhungvinfast/video/7404703185585196296,https://www.tiktok.com/embed/7404703185585196296
Nhà Thỏ Mây,Dong Nai Province,"998 Phú Riềng Đỏ,Đồng Xoài, Đồng Nai  ",11.534869386935341, 106.9005310845583,https://www.tiktok.com/@lacabinhphuoc/video/7529470099519016199,https://www.tiktok.com/embed/7529470099519016199
Tiệm Ếch Jasmine,Dong Nai Province,"Đường Phạm Hồng Thái, Phường Chơn Thành, Thị xã Chơn Thành, Tỉnh Đồng Nai",11.424624401818129, 106.61428987495914,https://www.tiktok.com/@tiemech.jasmine/video/7382958717857254674,https://www.tiktok.com/embed/7382958717857254674
sóc Bom Bo,Dong Nai Province,"620 QL14, Phường Bình Phước, Thành phố Đồng Xoài, Tỉnh Đồng Nai",11.53404273880654, 106.889199642214,https://www.tiktok.com/@bombo93binhphuoc/video/7472690959147371783,https://www.tiktok.com/embed/7472690959147371783
thegioiquatang,Dong Nai Province,"754-336 Phú Riềng Đỏ, Phường Bình Phước, Thành phố Đồng Xoài, Tỉnh Đồng Nai",11.528916404178386, 106.89473074165628,https://www.tiktok.com/@thegioiquatang.official/video/7387022098616683793,https://www.tiktok.com/embed/7387022098616683793

Vu seashells ,Ho Chi Minh city,"53-51 Phan Chu Trinh, Phường Vũng Tàu, Thành phố Vũng Tàu, Thành phố Hồ Chí Minh",10.336531507567603, 107.08139862872852,https://www.tiktok.com/@mynghethanhthem.seashell/video/7581423047387794695,https://www.tiktok.com/embed/7581423047387794695
Handmade,Ho Chi Minh city,"11 Trần Quý Cáp, Phường Vũng Tàu, Thành phố Vũng Tàu, Thành phố Hồ Chí Minh",10.339617468820903, 107.09092231336086,https://www.tiktok.com/@huy.i.chill/video/7448879580334542087,https://www.tiktok.com/embed/7448879580334542087
Mỹ Nghệ Thanh Thêm,Ho Chi Minh city," 51 Phan Chu Trinh, Phường Vũng Tàu, Thành phố Vũng Tàu, Thành phố Hồ Chí Minh",10.336531507567603, 107.08139862872852,https://www.tiktok.com/@dulichtinhbariavungtau/video/7582927526679301397,https://www.tiktok.com/embed/7582927526679301397
The NeO Phước Hải,Ho Chi Minh city,"137 Nguyễn Văn Linh, Phường Phước Hải, Thành phố Hồ Chí Minh",10.431298606177457, 107.29149053058245,https://www.tiktok.com/@phukienphuochai.luuniem/video/7535647204262825224,https://www.tiktok.com/embed/7535647204262825224
Cam trong Hẻm,Ho Chi Minh city,"173/2 Đường 17/4, Phước Hưng, Phường Bà Rịa, Thành Phố Hồ Chí Minh",10.51984269911974, 107.18460131064155,https://www.tiktok.com/@tuiovungtau/video/7533175975610158344,https://www.tiktok.com/embed/7533175975610158344
Mơ Màng,Ho Chi Minh city,"215/29 Xô Viết Nghệ Tĩnh, Phường Vũng Tàu, Thành phố Hồ Chí Minh",10.351157798971888, 107.0878382845528,https://www.tiktok.com/@khoanhkhachotel/video/7580231664828189959,https://www.tiktok.com/embed/7580231664828189959
OcHuong,Ho Chi Minh city,"12ô3/37 Lâm Văn Võ, Phường Phước Hải, Thành phố Hồ Chí Minh",10.418109859421604, 107.28224935577528,https://www.tiktok.com/@ochuongphuochai/video/7529080442788580609,https://www.tiktok.com/embed/7529080442788580609
