item_name,shop_name,city,address,price,rating,category,lat,lon
"Khăn lụa, Tượng nhỏ, Thiệp chúc mừng, Cốc đôi, Khung ảnh LED, Đèn trang trí nhỏ, Khung ảnh, Gối in hình, Tranh mini, Khăn lụa",Dabhkla,Quang Ngai Province,"Nguyễn Huệ, Quyết Thắng, Kon Tum",260,4.7,gift,14.34647,108.0008959
"Giấy bọc thực phẩm, Bàn chải, Giấy bọc thực phẩm, Khăn giấy, Trà túi lọc, Mì gói, Nước lau sàn, Nước mắm, Nước tương, Giấy vệ sinh, Nước lau sàn, Khẩu trang y tế, Giấy bọc thực phẩm, Sốt cà chua",Hoàng Vũ Măng Đen,Quang Ngai Province,Quốc lộ 24,145,4.2,supermarket,14.5771705,108.2774587
"Sữa tươi, Nước lau sàn, Sữa tắm, Nước xả vải, Nước ngọt, Nước ngọt, Muối, Dầu gội, Thực phẩm đóng hộp, Gạo, Sữa chua, Sữa bột, Kem đánh răng, Bột nêm, Sữa tươi, Bánh ăn dặm, Sữa chua",shop hải đường 2,Quang Ngai Province,"111, Hẻm 111 Đại Lộ Hùng Vương, Trần Hưng Đạo, Quảng Ngãi",15,4.1,department_store,15.1226963,108.7987792
"Sữa tươi, Khăn giấy, Bình sữa, Sữa tươi, Khăn ướt, Tã em bé, Sữa tắm, Nước ngọt, Trà, Bánh kẹo, Giấy vệ sinh",Chợ Kon Tum,Quang Ngai Province,"Trần Hưng Đạo, Quyết Thắng, Kon Tum",15,3.8,department_store,14.3497412,108.0030392
"Cá hộp, Đĩa sứ, Dầu gội, Thịt heo, Bột mì, Cá hộp, Sữa tắm, Gạo, Sữa tươi, Muỗng nĩa, Nước rửa chén, Bột mì",Chợ Phổ Phong,Quang Ngai Province,"Quốc lộ 24, Tân Phong",55,3.6,supermarket,14.8753375,108.8958559
"Thớt, Thịt heo, Nước rửa chén, Nước rửa chén, Khẩu trang y tế, Nước lau sàn, Bơ thực vật, Thớt, Cá hộp, Kem cạo râu",Chợ Cây Da,Quang Ngai Province,Quốc lộ 1,165,4.3,supermarket,14.8701523,108.92964
"Rau củ quả, Đường, Nước hoa mini, Trứng gà, Giấy bọc thực phẩm, Nước lau sàn, Trà túi lọc, Nước trái cây, Dầu ăn, Nước hoa mini",Lò Ấp Vịt Thuận Nương,Quang Ngai Province,Quốc lộ 1,80,3.5,supermarket,14.8398523,108.9432773
"Trứng gà, Gạo, Đường, Nước mắm, Nước hoa mini, Đĩa sứ, Ngũ cốc ăn sáng, Bàn chải, Sữa tươi, Nước lau sàn, Nước mắm, Sốt cà chua, Bột ngọt, Khăn giấy, Túi đựng rác, Kem cạo râu",Siêu thị Điện máy Xanh,Quang Ngai Province,Đường Nguyễn Nghiêm,120,4.1,supermarket,14.8156454,108.9539859
"Dao bếp, Mì gói, Gạo, Túi đựng rác, Thịt heo, Dầu ăn, Gạo, Bột giặt, Khăn giấy, Chảo chống dính, Đường, Đĩa sứ, Rau củ quả, Bột giặt, Dao bếp, Túi đựng rác, Trà túi lọc",Chợ Văn Hà,Quang Ngai Province,Đường Bồ Đề – Mỹ Á,140,4.4,supermarket,14.9291874,108.9234718
"Thịt heo, Trứng gà, Nước hoa mini, Rau củ quả, Mì gói, Trà túi lọc, Dao bếp, Khay nhựa, Bột giặt, Sốt cà chua, Sữa chua",Little village with small supermarket,Quang Ngai Province,"Quốc lộ 24, Pờ Ê",195,3.6,supermarket,14.7374293,108.4996492
"Quần short, Dầu dưỡng tóc, Kính mát, Laptop mini, Giày cao gót, Nước hoa, Áo thun, Sách, Vali kéo, Ba lô thời trang, Đồng hồ thông minh, Đồng hồ thông minh, Mỹ phẩm trang điểm, Sách, Ba lô thời trang, Giày cao gót, Kính mát",Vincom Plaza Kon Tum,Quang Ngai Province,"Đường Phan Đình Phùng, Quyết Thắng, Kon Tum",400,4.3,mall,14.3485175,108.0006851
"Nước xả vải, Sốt cà chua, Thớt, Bột ngọt, Ngũ cốc ăn sáng, Nước tương, Nước lau sàn, Sữa chua, Sữa tắm, Sữa tươi, Ngũ cốc ăn sáng, Bột mì, Giấy vệ sinh, Chảo chống dính, Bàn chải, Sữa tươi, Muỗng nĩa, Nước lau sàn, Sốt cà chua",Minimart,Quang Ngai Province,Quốc lộ 40,100,4,supermarket,14.7042875,107.5629739
"Dầu gội, Kẹo cao su, Bàn chải đánh răng, Khẩu trang y tế, Dây sạc điện thoại, Mì ly, Cốc nhựa, Bánh snack, Lăn khử mùi, Pin AA, Kẹo, Bánh bao mini, Sữa hộp, Kẹo, Bóng đèn LED mini, Bánh mì sandwich, Găng tay nilon, Bánh mì sandwich",Tạp hóa Khánh Toàn,Quang Ngai Province,"Trần Văn Hai, Trường Chinh, Kon Tum",10,4.3,convenience,14.3596293,108.0218046
"Sữa chua uống, Khăn ướt, Sổ tay nhỏ, Mì ly, Sữa hộp, Nước tăng lực, Túi nylon, Mì ly, Bánh snack, Bật lửa, Bóng đèn LED mini, Nước suối, Khoai tây chiên, Xà phòng tắm, Sổ tay nhỏ, Chai nước, Nước tăng lực, Nước suối",Tạp hóa Hai Tịnh,Quang Ngai Province,"Đào Duy Từ, Thắng Lợi, Kon Tum",15,4.4,convenience,14.35597,108.022999
"Kẹo, Bật lửa, Túi nylon, Khăn ướt, Khoai tây chiên, Bóng đèn LED mini, Nước ngọt, Túi nylon, Pin sạc, Cốc nhựa",Tap Hoa Thuy nghiem,Quang Ngai Province,Nguyễn Huệ,10,3.8,convenience,15.091281,108.8227697
"Bột nêm, Bánh ăn dặm, Đường, Bột nêm, Nước ngọt, Mì gói, Bánh kẹo, Nước ngọt, Sữa tươi, Dầu gội, Khăn giấy, Bánh ăn dặm, Trà, Khăn ướt",SHOP HẢI ĐƯỜNG 111 HÙNG VƯƠNG,Quang Ngai Province,"111, Hẻm 111 Đại Lộ Hùng Vương, Trần Hưng Đạo, Quảng Ngãi",20,3.5,department_store,15.12269413,108.79877
"Sữa tươi, Nước mắm, Đường, Sốt cà chua, Mì gói, Túi đựng rác, Khẩu trang y tế, Bột giặt, Bàn chải, Ly thủy tinh, Kem dưỡng da, Mì gói",Hoàng Vũ Măng Đen,Quang Ngai Province,Đường Phạm Văn Đồng,170,4.4,supermarket,14.58480983,108.28328
"Ốp điện thoại, Lược điện, Son môi, Tai nghe Bluetooth, Thắt lưng, Mascara, Ví da, Laptop mini, Đồng hồ thông minh, Đồ chơi trẻ em, Đầm công sở, Bông tai, Dép sandal, Lược điện, Túi tote",Trung tâm Thương mại Kon Plông,Quang Ngai Province,Đường Phạm Văn Đồng,300,3.8,mall,14.5847372,108.2831405
"Laptop mini, Ví da, Laptop mini, Máy sấy tóc, Son môi, Áo sơ mi, Đồng hồ thông minh, Đầm công sở, Kính mát, Mascara, Giày cao gót, Áo khoác da",Vincom Shophouse Quảng Ngãi,Quang Ngai Province,"Lê Thánh Tôn, Chánh Lộ, Quảng Ngãi",150,4.4,mall,15.11336775,108.8105201
"Sốt cà chua, Đĩa sứ, Kem dưỡng da, Sốt cà chua, Nước lau sàn, Bàn chải, Thịt heo, Trà túi lọc, Gạo, Gạo, Đường, Chảo chống dính, Dầu ăn",Chợ Trà Câu,Quang Ngai Province,"Quốc lộ 1, Vùng Tu",115,3.9,supermarket,14.85099831,108.9382113
"Thịt heo, Muối, Bột ngọt, Sốt cà chua, Nước mắm, Sữa tắm, Muỗng nĩa, Bàn chải, Trà túi lọc, Sốt cà chua, Nước trái cây, Muối, Dầu ăn",Co.opmart Đức Phổ,Quang Ngai Province,Trần Hưng Đạo,105,3.5,supermarket,14.81929177,108.9530381
"Vali kéo, Lược điện, Ốp điện thoại, Dầu dưỡng tóc, Giày cao gót, Laptop mini, Kính mát, Lược điện, Áo sơ mi, Máy sấy tóc, Dầu dưỡng tóc, Phấn má, Kính mát, Vali kéo",Vincom Plaza Kon Tum,Quang Ngai Province,"Đường Phan Đình Phùng, Quyết Thắng, Kon Tum",150,3.9,mall,14.34857421,108.0006703
"Túi đựng rác, Kem cạo râu, Kem cạo râu, Khăn giấy, Kem cạo râu, Gạo, Bông tẩy trang, Rau củ quả, Dầu ăn, Muỗng nĩa",Chợ Huyện,Quang Ngai Province,"Đường Cơ Động, Tây An Hải",115,4,supermarket,15.37368821,109.1115013
"Bông tẩy trang, Bột giặt, Nước trái cây, Cà phê hòa tan, Khăn giấy, Son dưỡng môi, Thớt, Túi đựng rác, Chảo chống dính, Đĩa sứ",Co.opmart Kon Tum,Quang Ngai Province,"Đoàn Thị Điểm, Quang Trung, Kon Tum",40,4.2,supermarket,14.35459608,108.0021318
"Quần jean, Bông tai, Phấn má, Dép sandal, Váy dạ hội, Ba lô thời trang, Ốp điện thoại, Son môi, Nước hoa, Vali kéo, Son môi, Giày cao gót, Son môi, Kính mát, Đầm công sở, Lược điện",GO! Quảng Ngãi,Quang Ngai Province,"Quốc lộ 1, Nghĩa Chánh, Quảng Ngãi",100,4.5,mall,15.09941644,108.817935
"Khăn lụa, Móc khóa, Túi đựng quà, Chậu cây mini, Tranh mini, Bưu thiếp, Gấu bông mini, Túi đựng quà, Túi đựng quà, Tranh mini",Viet Handicraft Village,Quang Nam Province,"Phan Châu Trinh, Minh An, Phường Hội An",60,4.2,gift,15.8782533,108.3250454
"Bút bi, Bàn chải đánh răng, Thịt hộp, Sữa hộp, Bánh snack, Nước tăng lực, Sữa chua uống, Khăn giấy, Sữa chua uống, Bánh quy, Dầu gội, Túi nylon, Nước suối, Khoai tây chiên",Mini Mart 4-U,Quang Nam Province,"Bà Triệu, Cẩm Phô, Phường Hội An",20,3.7,convenience,15.8804044,108.3262614
"Lọ mây, Gối handmade, Khung tre, Giá sách nhỏ, Rổ tre, Lọ mây, Thêu tay, Túi đan tay, Đồ trang trí vintage, Đĩa mây, Lồng đèn mây, Đồ trang trí mây tre, Túi đan tay, Thêu tay",Hoi An Art Craft Manufacturing Workshop,Quang Nam Province,"Nguyễn Thái Học, Minh An, Phường Hội An",250,4.7,craft,15.8766982,108.3307777
"Kem cạo râu, Kem cạo râu, Đĩa sứ, Son dưỡng môi, Trà túi lọc, Bột giặt, Sữa tắm, Cá hộp, Gạo, Sữa chua, Bàn chải, Sốt cà chua, Nước rửa chén, Bột mì, Son dưỡng môi, Giấy vệ sinh, Bột mì",Chợ Hà Châu,Quang Nam Province,Đường tỉnh 612,175,4.2,supermarket,15.6452124,108.3309446
"Khăn giấy, Mì gói, Túi đựng rác, Đường, Khăn giấy, Bột giặt, Snack, Giấy vệ sinh, Thịt heo, Dầu gội",Gạo lứt Cẩm Thanh,Quang Nam Province,"Đường Rừng Dừa Bảy Mẫu, Cửa Đại, Cẩm Thanh",85,4.4,supermarket,15.8895165,108.3618095
"Dầu gội, Sữa tắm, Dầu gội, Chảo chống dính, Khăn giấy, Nước xả vải, Ly thủy tinh, Bông tẩy trang, Bột mì, Khay nhựa, Cà phê hòa tan, Nước rửa chén, Nước mắm, Sữa tươi, Nước hoa mini, Giấy vệ sinh",Market,Quang Nam Province,"Hùng Vương, Cẩm Phô, Phường Hội An",115,3.6,supermarket,15.8794462,108.3206161
"Hộp quà tặng, Gối in hình, Thiệp chúc mừng, Tranh mini, Bình giữ nhiệt, Bưu thiếp, Chậu cây mini, Đồ thủ công, Bình giữ nhiệt, Khung ảnh, Túi đựng quà, Bình hoa nhỏ, Đồ thủ công",Friendly 2 leather bag,Quang Nam Province,"Phan Bội Châu, Minh An, Phường Hội An",60,4.5,gift,15.8769562,108.3338522
"Chậu cây mini, Móc khóa đôi, Chậu cây mini, Tượng nhỏ, Khung ảnh, Bánh handmade, Gấu bông mini, Đồ thủ công, Khăn lụa, Tranh mini, Bình giữ nhiệt, Nến thơm, Túi đựng quà, Quà lưu niệm, Bình hoa nhỏ, Hộp quà tặng, Hộp quà tặng, Đèn trang trí nhỏ, Tượng nhỏ, Đèn trang trí nhỏ",Lantern Workplace and Workshops,Quang Nam Province,"Cửa Đại, Cẩm Châu, Phường Hội An",220,4.9,gift,15.8806139,108.3384782
"Túi nylon, Sổ tay nhỏ, Dao cạo râu, Sữa hộp, Lăn khử mùi, Kẹo, Kem đánh răng, Muỗng nhựa, Pin AA, Sữa chua uống",Tap Hoa Minh Van,Quang Nam Province,"Đường Nguyễn Phan Vinh, Phường Hội An Tây",10,3.9,convenience,15.9129043,108.3391936
"Lăn khử mùi, Sữa chua uống, Pin sạc, Gối cổ du lịch, Dao cạo râu, Khăn ướt, Muỗng nhựa, Bút bi, Bút bi, Bàn chải đánh răng, Bánh snack, Ô dù gấp, Cốc nhựa",Amart,Quang Nam Province,"681, Hai Bà Trưng, Cẩm Phô, Phường Hội An",20,3.8,convenience,15.8777563,108.3268351
"Nước ngọt, Dầu gội, Khẩu trang y tế, Kẹo cao su, Găng tay nilon, Bánh snack, Nước tăng lực, Kẹo cao su, Kẹo, Ô dù gấp, Kẹo cao su, Kẹo, Nước tăng lực, Ô dù gấp, Nước suối, Muỗng nhựa, Nước suối, Thịt hộp, Bánh quy",A mart,Quang Nam Province,"Cửa Đại, Phường Hội An Đông",15,3.8,convenience,15.8962194,108.3642051
"Thiệp chúc mừng, Khăn lụa, Bưu thiếp, Đồ thủ công, Đồ thủ công, Gối in hình, Bình giữ nhiệt, Bưu thiếp, Tranh mini, Tranh mini, Bình giữ nhiệt, Đồng hồ để bàn, Hộp quà tặng, Móc khóa đôi, Đồ thủ công",Long Vy,Quang Nam Province,"Phan Châu Trinh, Minh An, Phường Hội An",90,4.7,gift,15.8784892,108.3313798
"Khoai tây chiên, Khăn giấy, Túi nylon, Nước ngọt, Bóng đèn LED mini, Dao cạo râu, Bóng đèn LED mini, Găng tay nilon, Kẹo, Bút bi, Sổ tay nhỏ, Cốc nhựa, Sổ tay nhỏ, Bao rác",Michael Mini Mart,Quang Nam Province,"36, Thái Phiên, Sơn Phong, Phường Hội An",15,3.9,convenience,15.881793,108.3280884
"Tượng đất nung, Tượng đất nung, Tranh nghệ thuật dân gian, Tranh sơn mài, Tranh màu nước, Tranh canvas, Tượng nhân vật cổ điển, Tranh ký họa, Tranh thêu tay, Tranh giấy cuộn, Tranh sơn dầu, Mô hình nghệ thuật, Tranh sơn mài, Tượng đá cẩm thạch, Tranh sơn dầu, Tượng nhân vật cổ điển, Tượng gỗ, Tranh acrylic, Mô hình nghệ thuật, Tượng điêu khắc","Motobike repair, rent and sale",Quang Nam Province,"270, Cửa Đại, Cẩm Châu, Phường Hội An Đông",190,4.6,car_parts,15.8883274,108.3526168
"Tranh, Tranh nghệ thuật dân gian, Tranh thư pháp, Tranh giấy cuộn, Tranh chân dung, Tượng nhân vật cổ điển, Tượng nhỏ, Tranh thêu tay, Tượng đá cẩm thạch, Tượng điêu khắc, Tranh chân dung, Tranh sơn dầu, Tranh nghệ thuật hiện đại, Tượng kim loại, Tượng gỗ, Mô hình nghệ thuật",Art Gallery Studio,Quang Nam Province,"Phan Bội Châu, Sơn Phong, Phường Hội An",190,4.3,art,15.8775959,108.3359664
"Cà phê lon, Bánh snack, Bật lửa, Kẹo, Bàn chải đánh răng, Kẹo cao su, Bật lửa, Muỗng nhựa, Mì ly, Sữa chua uống, Bao rác, Lăn khử mùi, Bánh bao mini",TH QUANG KIEU,Quang Nam Province,"234, Hai Bà Trưng, Cẩm Châu, Phường Hội An Tây",20,4,convenience,15.8911322,108.3294479
"Pin sạc, Nước suối, Khẩu trang y tế, Sữa chua uống, Nước ngọt, Bánh quy, Thịt hộp, Bàn chải đánh răng, Thịt hộp, Bánh quy, Túi nylon, Cà phê lon, Bánh snack, Sữa hộp",restaurant thằng bờm,Quang Nam Province,"632, Hai Bà Trưng, Cẩm Phô, Phường Hội An",10,4.3,convenience,15.8807302,108.3268449
"Cà phê lon, Khăn giấy, Nước ngọt, Bánh bao mini, Sữa hộp, Bánh snack, Bật lửa, Cà phê lon, Chai nước, Bánh quy, Bánh bao mini, Cà phê lon, Găng tay nilon, Mì ly, Khoai tây chiên, Pin AA",mini mart minh huyen,Quang Nam Province,"401, Cửa Đại, Cẩm Châu, Phường Hội An Đông",15,4.4,convenience,15.880411,108.341347
"Mì ly, Sữa chua uống, Ô dù gấp, Bánh quy, Cốc nhựa, Pin AA, Pin AA, Mì gói, Ô dù gấp, Cốc nhựa, Khăn giấy, Cốc nhựa",mini mart Hong,Quang Nam Province,"to 2, Cửa Đại, Phường Hội An Đông",15,3.6,convenience,15.8914454,108.3751054
"Muỗng nhựa, Bánh bao mini, Nước tăng lực, Pin sạc, Túi nylon, Kẹo cao su, Gối cổ du lịch, Bút bi, Pin AA, Khẩu trang y tế, Nước ngọt, Bánh quy, Bánh quy, Bàn chải đánh răng, Trà đóng chai",Minimart Nhân Nguyễn,Quang Nam Province,"Hai Bà Trưng, Cẩm Châu, Phường Hội An Tây",20,3.7,convenience,15.890266,108.3290135
"Bánh mì sandwich, Gối cổ du lịch, Xà phòng tắm, Trà đóng chai, Lăn khử mùi, Mì ly, Nước suối, Kẹo, Bàn chải đánh răng, Mì ly, Mì gói, Nước ngọt, Kẹo, Cà phê lon, Dầu gội",Mini Mart Bích Cẩm,Quang Nam Province,"319, Cửa Đại, Cẩm Châu, Phường Hội An Đông",10,4.2,convenience,15.8820387,108.3456024
"Kẹo, Thịt hộp, Muỗng nhựa, Găng tay nilon, Khăn ướt, Bao rác, Cốc nhựa, Khăn ướt, Mì ly, Bánh quy, Pin AA, Nước ngọt, Bánh bao mini, Gối cổ du lịch, Mì ly, Mì gói",Thanh Tam,Quang Nam Province,"47, Nguyễn Hiền, Tân An, Phường Hội An Tây",10,3.6,convenience,15.8872926,108.3293964
"Khẩu trang y tế, Pin sạc, Cốc nhựa, Pin sạc, Khăn ướt, Cà phê lon, Kẹo cao su, Khẩu trang y tế, Chai nước, Ô dù gấp, Kem đánh răng, Kẹo cao su, Bóng đèn LED mini",T.Mart,Quang Nam Province,"Nguyễn Hiền, Tân An, Phường Hội An Tây",15,4.1,convenience,15.8872581,108.3293728
"Muỗng nĩa, Bơ thực vật, Sữa tươi, Ngũ cốc ăn sáng, Muỗng nĩa, Kem cạo râu, Nước trái cây, Đĩa sứ, Bông tẩy trang, Sữa chua, Khay nhựa, Giấy bọc thực phẩm, Trà túi lọc, Nước lau sàn, Son dưỡng môi, Sữa tắm, Bơ thực vật, Giấy bọc thực phẩm",MT market,Quang Nam Province,"Đường 24 Tháng 3, Phường Tam Kỳ",120,3.8,supermarket,15.5624731,108.4865477
"Sữa tươi, Nước hoa mini, Sữa chua, Mì gói, Ly thủy tinh, Dao bếp, Bột giặt, Kem cạo râu, Nước xả vải, Bột giặt",K-market Hoi An,Quang Nam Province,"Cao Hồng Lãnh, Cẩm Phô, Phường Hội An",185,4.3,supermarket,15.8753186,108.3236002
"Thịt heo, Nước xả vải, Khay nhựa, Nước trái cây, Nước tương, Sữa tắm, Sữa tươi, Bột mì, Kem cạo râu, Sữa chua",Siêu Thị Coopmart,Quang Nam Province,"Đường Lê Duẩn, Phường Bàn Thạch",40,3.6,supermarket,15.5734335,108.4844616
"Tranh sơn dầu, Tranh màu nước, Tượng đất nung, Tranh canvas, Tranh nghệ thuật dân gian, Tượng đất nung, Tranh nghệ thuật hiện đại, Tranh, Tượng gỗ, Tranh nghệ thuật dân gian, Tranh thêu tay, Tượng đất nung, Tượng kim loại",Hoi An Handicraft Workshop,Quang Nam Province,"Nguyễn Thái Học, Minh An, Phường Hội An",230,4.9,art,15.8767136,108.3308734
"Nước suối, Trà, Thực phẩm đóng hộp, Khăn ướt, Muối, Mì gói, Nước rửa chén, Khăn giấy, Khăn ướt, Dầu gội, Đường, Sữa tắm, Nước rửa chén, Nước lau sàn",Le Le Cloth Shop,Quang Nam Province,"87A, Trần Hưng Đạo, Cẩm Phô, Phường Hội An",20,4,department_store,15.8799838,108.3270879
"Nước rửa chén, Bánh ăn dặm, Nước lau sàn, Sữa tươi, Trà, Tã em bé, Trà, Tã em bé, Nước ngọt, Ngũ cốc, Sữa bột trẻ em, Ngũ cốc",Eli ClothShop & Tailor,Quang Nam Province,"89, Trần Hưng Đạo, Cẩm Phô, Phường Hội An",10,3.7,department_store,15.8799835,108.3270926
"Gạo, Dầu gội, Sữa tắm, Mì gói, Nước xả vải, Muối, Gạo, Nước lau sàn, Nước ngọt, Nước rửa chén, Thực phẩm đóng hộp, Khăn ướt, Giấy vệ sinh, Bánh kẹo, Bánh ăn dặm, Sữa bột, Sữa tắm, Sữa bột trẻ em, Giấy vệ sinh",Shoping Mall,Quang Nam Province,"89, Trần Hưng Đạo, Cẩm Phô, Phường Hội An",15,3.7,department_store,15.8799817,108.327131
"Lăn khử mùi, Bàn chải đánh răng, Khăn ướt, Khăn giấy, Bóng đèn LED mini, Cà phê lon, Dầu gội, Nước ngọt, Khoai tây chiên, Pin sạc, Pin AA, Bàn chải đánh răng, Bút bi, Dầu gội, Nước ngọt, Túi nylon, Bút bi",Cloth Shop Kim Nhung,Quang Nam Province,"109, Trần Hưng Đạo, Cẩm Phô, Phường Hội An",15,4.2,convenience,15.8799524,108.3263714
"Dầu gội, Dây sạc điện thoại, Kẹo cao su, Muỗng nhựa, Bút bi, Bánh quy, Mì gói, Bánh bao mini, Mì gói, Pin AA, Túi nylon, Khẩu trang y tế, Thịt hộp",Nuni Cloth Shop And Tailor,Quang Nam Province,"115, Trần Hưng Đạo, Cẩm Phô, Phường Hội An",20,4.2,convenience,15.879954,108.326118
"Mì ly, Kẹo cao su, Pin sạc, Túi nylon, Bật lửa, Nước suối, Bánh quy, Kẹo, Sổ tay nhỏ, Pin sạc, Túi nylon, Mì gói, Thịt hộp",Wild Orchid Hoi An;Nuni Cloth Shop And Tailor,Quang Nam Province,"123;119, Trần Hưng Đạo, Cẩm Phô, Phường Hội An",10,4.2,convenience,15.8800145,108.3258375
"Nước ngọt, Bình sữa, Trà, Trà, Bột giặt, Sữa tươi, Nước mắm, Sữa chua, Kem đánh răng, Khăn ướt, Khăn ướt, Khăn ướt, Sữa tươi, Sữa chua, Khăn giấy",BILL BEN TAILOR,Quang Nam Province,"73, Trần Hưng Đạo, Cẩm Phô, Phường Hội An",15,4.4,department_store,15.8797702,108.3277121
"Nước ngọt, Giấy vệ sinh, Nước mắm, Bình sữa, Dầu gội, Sữa bột trẻ em, Bột giặt, Thực phẩm đóng hộp, Nước rửa chén, Đường, Sữa chua, Trà, Muối, Sữa tươi, Bột nêm, Sữa bột trẻ em, Khăn giấy, Khăn giấy",Bi Bo Design,Quang Nam Province,"42, Trần Hưng Đạo, Cẩm Phô, Phường Hội An",15,3.7,department_store,15.8799402,108.3276881
"Gạo, Tã em bé, Sữa tươi, Trà, Sữa bột, Sữa tắm, Nước mắm, Trà, Muối, Trà, Bột nêm, Nước xả vải, Sữa bột trẻ em, Cà phê, Sữa chua, Bột giặt, Thực phẩm đóng hộp, Gạo",Blue Ms. Tam Tam,Quang Nam Province,"56, Trần Hưng Đạo, Cẩm Phô, Phường Hội An",10,4.4,department_store,15.8799424,108.3276506
"Sữa tắm, Đường, Nước suối, Nước xả vải, Sữa tắm, Gạo, Ngũ cốc, Nước suối, Muối, Trà, Bánh ăn dặm, Nước rửa chén, Sữa tươi, Nước ngọt, Sữa chua, Bột giặt, Gạo, Sữa bột trẻ em",Cloth Shop Faifoo,Quang Nam Province,"54, Trần Hưng Đạo, Cẩm Phô, Phường Hội An",10,4,department_store,15.8799453,108.3276016
