name,city,address,lat,lon,video_url,embed_url
Chợ Long Hoa,Tay Ninh Province,"Huỳnh Thanh Mừng, TT. Hoà Thành, Hoà Thành, Tây Ninh, Việt Nam",11.28304013,106.1297908,https://www.tiktok.com/@quankhonggo/video/7265657467323813127,https://www.tiktok.com/embed/7265657467323813127
Hồ Núi Đá - Ma Thiên Lãnh,Tay Ninh Province,"Ma Thiên Lãnh, Ninh Sơn, Tây Ninh, Việt Nam",11.3940541,106.1470566,https://www.tiktok.com/@ngc.khoi.nng/video/7516008386446544135,https://www.tiktok.com/embed/7516008386446544135
Núi Bà Đen,Tay Ninh Province,"Thạnh Tân, Tây Ninh, Việt Nam",11.38170647,106.1757371,https://www.tiktok.com/@tayninhdaily/video/7536197233042132232,https://www.tiktok.com/embed/7536197233042132232
Tòa Thánh Tây Ninh,Tay Ninh Province,"Phạm Hộ Pháp, TT. Hoà Thành, Hoà Thành, Tây Ninh 80606, Việt Nam",11.30379027,106.1329844,https://www.tiktok.com/@caubalaca/video/7541797551612169480,https://www.tiktok.com/embed/7541797551612169480
Chùa Thiền Lâm (Gò Kén),Tay Ninh Province,"Long Thành Trung, Hoà Thành, Tây Ninh, Việt Nam",11.27423637,106.1063917,https://www.tiktok.com/@yuu.yenn/video/7343595188482280722,https://www.tiktok.com/embed/7343595188482280722
Khu Di Tích Căn Cứ Trung Ương Cục Miền Nam,Tay Ninh Province,"Tân Lập, Tân Biên, Tây Ninh, Việt Nam",11.73386659,106.0766868,https://www.tiktok.com/@duyen5522/video/7517536645374053639,https://www.tiktok.com/embed/7517536645374053639
Chợ Thủ Dầu Một,Binh Duong Province,"Đ. Điểu Ong, Phú Cường, Thủ Dầu Một, Bình Dương, Việt Nam",10.97789145,106.65182,https://www.tiktok.com/@huynhhongocduc/video/7277980244471024914,https://www.tiktok.com/embed/7277980244471024914
Bảo Tàng Dược Cổ Truyền,Binh Duong Province,"26 bis/1, Vĩnh Phú, Thuận An, Bình Dương, Việt Nam",10.87510917,106.7010237,https://www.tiktok.com/@anchoibinhduongne/video/7483107208742391047,https://www.tiktok.com/embed/7483107208742391047
Vu Garden,Binh Duong Province,"117 Đ. Nguyễn Du, An Phú, Thuận An, Bình Dương, Việt Nam",10.93005155,106.7362269,https://www.tiktok.com/@nicbongcutewww/video/7545381430860205320,https://www.tiktok.com/embed/7545381430860205320
Chùa Hội Khánh,Binh Duong Province,"35 Yersin, Phú Cường, Thủ Dầu Một, Bình Dương, Việt Nam",10.98106104,106.658843,https://www.tiktok.com/@diaphuongchi/video/7574454414925237520,https://www.tiktok.com/embed/7574454414925237520
Suối Rạc,Binh Duong Province," An Bình, Phú Giáo, Bình Dương, Việt Nam",11.30902197,106.8731083,https://www.tiktok.com/@duyen5522/video/7481212354420542728,https://www.tiktok.com/embed/7481212354420542728
Làng Tre Phú An,Binh Duong Province,"124 ĐT744, Phú An, Bến Cát, Bình Dương, Việt Nam",11.06647794,106.5846911,https://www.tiktok.com/@duyen5522/video/7572901090581122312,https://www.tiktok.com/embed/7572901090581122312
Công viên Thành Phố Mới,Binh Duong Province,"Phú Mỹ, Tp. Thủ Dầu Một, Bình Dương, Việt Nam",11.04889515,106.6740957,https://www.tiktok.com/@diengne_/video/7352891704027991314,https://www.tiktok.com/embed/7352891704027991314
Vườn Nhà Gốm,Binh Duong Province,"120 Gia Long, Lái Thiêu, Thuận An, Bình Dương 820000, Việt Nam",10.90324065,106.6961713,https://www.tiktok.com/@febtaitedaily/video/7482433250376289544,https://www.tiktok.com/embed/7482433250376289544
Làng gốm Lái Thiêu,Binh Duong Province,"Lái Thiêu, Thuận An, Bình Dương, Việt Nam",10.9066624,106.6992609,https://www.tiktok.com/@tonlonton92/video/7359554606424247553,https://www.tiktok.com/embed/7359554606424247553
Sun World Ba Na Hills,Da Nang City,"Hòa Ninh, Hòa Vang, Đà Nẵng",15.996,107.996,https://www.tiktok.com/@marveatsmelb/video/7359631900803157265,https://www.tiktok.com/embed/7359631900803157265
Sky 36 Bar,Da Nang City,"36 Bạch Đằng, Hải Châu, Đà Nẵng",16.072,108.224,https://www.tiktok.com/@gocnhoannhieu.dng/photo/7490529797416701192,https://www.tiktok.com/embed/7490529797416701192
Chợ Hàn,Da Nang City,"119 Trần Phú, Hải Châu, Đà Nẵng",16.068,108.224,https://www.tiktok.com/@cogaibienkhoi/photo/7394414346027142408,https://www.tiktok.com/embed/7394414346027142408
Làng Nước Mắm Nam Ô,Da Nang City,"Nam Ô, Liên Chiểu, Đà Nẵng",16.1,108.13,https://www.tiktok.com/@hoaithanh.luong/video/7263485319570345223,https://www.tiktok.com/embed/7263485319570345223
Hải Sản Khô / Ốc Ly Pé,Da Nang City,"05 An Trung Đông 3, Sơn Trà, Đà Nẵng",16.06,108.235,https://www.tiktok.com/@oclype79/video/7574084388439313685,https://www.tiktok.com/embed/7574084388439313685
Chả Bò Bà Hường,Da Nang City,"4 Hoàng Diệu, Hải Châu, Đà Nẵng",16.065,108.22,https://www.tiktok.com/@danangdidaudo43/photo/7355368416439536913,https://www.tiktok.com/embed/7355368416439536913
Mắm Dì Cẩn,Da Nang City,"Lô 105 Chợ Hàn, Đà Nẵng",16.068,108.224,https://www.tiktok.com/@mamdican_dacsandanang/video/7479995560708115730,https://www.tiktok.com/embed/7479995560708115730
Bò Khô Hương Đà,Da Nang City,"Ngã 3 Võ Văn Kiệt & Hồ Nghinh, Đà Nẵng",16.062,108.24,https://www.tiktok.com/@kenhcuatienn/video/7303157669710269698,https://www.tiktok.com/embed/7303157669710269698
Mực Rim Đà Nẵng,Da Nang City,"70-72 Võ Văn Kiệt, Sơn Trà, Đà Nẵng",16.06,108.24,https://www.tiktok.com/@danangdidaudo43/photo/7356568808800242945,https://www.tiktok.com/embed/7356568808800242945
Bánh Dừa Nướng Thái Bình,Da Nang City,"Đặc Sản Miền Trung, Đà Nẵng",16.054,108.202,https://www.tiktok.com/@kenhcuatienn/video/7381732871892913429,https://www.tiktok.com/embed/7381732871892913429
Bánh Khô Mè Bà Liễu,Da Nang City,"Cẩm Lệ, Đà Nẵng",16.02,108.2,https://www.tiktok.com/@banhkhome1945/video/7561799983058603284,https://www.tiktok.com/embed/7561799983058603284
Đặc Sản Làm Quà,Da Nang City,"23 An Thượng 26, Ngũ Hành Sơn, Đà Nẵng",16.05,108.245,https://www.tiktok.com/@dacsandananglamquahanigo/video/7398748757841497352,https://www.tiktok.com/embed/7398748757841497352
Dâu Ngọt Café 'n' Souvenir,Da Nang City,"92 Dương Đình Nghệ, Sơn Trà, Đà Nẵng",16.065,108.238,https://www.tiktok.com/@daungot_handmade/video/7412605264009940241,https://www.tiktok.com/embed/7412605264009940241
Leaf Craft,Da Nang City,"Online / Contact Shop, Đà Nẵng",16.054,108.202,https://www.tiktok.com/@leafcraft_lala/photo/7559234520864558354,https://www.tiktok.com/embed/7559234520864558354
ViGift - Đặc Sản Đà Nẵng,Da Nang City,"70-72 Võ Văn Kiệt, Sơn Trà, Đà Nẵng",16.06,108.24,https://www.tiktok.com/@dacsandananglamquavigift/video/7490192996336504119,https://www.tiktok.com/embed/7490192996336504119
Bánh Xèo Bà Dưỡng,Da Nang City,"K280/23 Hoàng Diệu, Hải Châu, Đà Nẵng",16.062,108.217,https://www.tiktok.com/@tandichoidi/video/7551427342321667335,https://www.tiktok.com/embed/7551427342321667335
Chè Sầu Liên,Da Nang City,"189 Hoàng Diệu, Hải Châu, Đà Nẵng",16.06,108.218,https://www.tiktok.com/@chelienbmt_2022/video/7524675235677834514,https://www.tiktok.com/embed/7524675235677834514
Phố Cổ Hội An,Quang Nam Province,"Phường Minh An, Hội An, Quảng Nam",15.88,108.338,https://www.tiktok.com/@alex_onthego/video/7254506620074446086,https://www.tiktok.com/embed/7254506620074446086
Thánh Địa Mỹ Sơn,Quang Nam Province,"Duy Phú, Duy Xuyên, Quảng Nam",15.79,108.107,https://www.tiktok.com/@vand.magazine/photo/7530881629598813448,https://www.tiktok.com/embed/7530881629598813448
Rừng Dừa Bảy Mẫu,Quang Nam Province,"Cẩm Thanh, Hội An, Quảng Nam",15.87,108.37,https://www.tiktok.com/@hanigotravel/video/7493481675679206674,https://www.tiktok.com/embed/7493481675679206674
Làng Rau Trà Quế,Quang Nam Province,"Cẩm Hà, Hội An, Quảng Nam",15.9,108.33,https://www.tiktok.com/@honeyhiu/video/7519471070684941575,https://www.tiktok.com/embed/7519471070684941575
Làng Gốm Thanh Hà,Quang Nam Province,"Phạm Phán, Thanh Hà, Hội An, Quảng Nam",15.884,108.315,https://www.tiktok.com/@may.craft_/video/7541571589230398741,https://www.tiktok.com/embed/7541571589230398741
Bánh Mì Phượng,Quang Nam Province,"2B Phan Chu Trinh, Hội An, Quảng Nam",15.877,108.329,https://www.tiktok.com/@aantje8/video/7582842055530007841,https://www.tiktok.com/embed/7582842055530007841
Nước Mót Hội An,Quang Nam Province,"150 Trần Phú, Hội An, Quảng Nam",15.877,108.327,https://www.tiktok.com/@hichanggne/video/7437493262492945681,https://www.tiktok.com/embed/7437493262492945681
Cơm Gà Bà Buội,Quang Nam Province,"22 Phan Chu Trinh, Hội An, Quảng Nam",15.878,108.329,https://www.tiktok.com/@ancungnhau2210/video/7318675225443388674,https://www.tiktok.com/embed/7318675225443388674
Làng Bích Họa Tam Thanh,Quang Nam Province,"Tam Thanh, Tam Kỳ, Quảng Nam",15.59,108.48,https://www.tiktok.com/@hainvietnam/video/7352749010031037714,https://www.tiktok.com/embed/7352749010031037714
Gạo Retreat,Quang Ngai Province,"Xóm 5, Thôn Thọ Đông, Tịnh Thọ, Sơn Tịnh, Quảng Ngãi",15.2,108.7,https://www.tiktok.com/@quangngaitutrencao/video/7471229658017631496,https://www.tiktok.com/embed/7471229658017631496
Đảo Lý Sơn,Quang Ngai Province,"Huyện đảo Lý Sơn, Quảng Ngãi",15.38,109.117,https://www.tiktok.com/@vtv24news/video/7351299862052359431,https://www.tiktok.com/embed/7351299862052359431
Biển Mỹ Khê Quảng Ngãi,Quang Ngai Province,"Tịnh Khê, Sơn Tịnh, Quảng Ngãi",15.14,108.85,https://www.tiktok.com/@celeb.43/video/7483445413475798273,https://www.tiktok.com/embed/7483445413475798273
Don Cô Thọ,Quang Ngai Province,"Nghĩa Phú, Tư Nghĩa, Quảng Ngãi",15.13,108.84,https://www.tiktok.com/@chuvuongdimorua/video/7337157926097898760,https://www.tiktok.com/embed/7337157926097898760
Thác Trắng Minh Long,Quang Ngai Province,"Thanh An, Minh Long, Quảng Ngãi",14.93,108.68,https://www.tiktok.com/@checkinquangngai76/video/7210287339967450370,https://www.tiktok.com/embed/7210287339967450370
Ba Làng An,Quang Ngai Province,"Bình Châu, Bình Sơn, Quảng Ngãi",15.24,108.92,https://www.tiktok.com/@quangngaididauhe0/video/7515446945196805383,https://www.tiktok.com/embed/7515446945196805383
Chợ Đông Hà,Quang Tri Province,"1 Trần Hưng Đạo, Đông Hà, Quảng Trị",16.82,107.1,https://www.tiktok.com/@amthucquangtri/video/7352911714289028369,https://www.tiktok.com/embed/7352911714289028369
Thành Cổ Quảng Trị,Quang Tri Province,"Phường 2, Thị xã Quảng Trị, Quảng Trị",16.755,107.195,https://www.tiktok.com/@duchieumedia/video/7136859979583114522,https://www.tiktok.com/embed/7136859979583114522
Cầu Hiền Lương,Quang Tri Province,"Vĩnh Thành, Vĩnh Linh, Quảng Trị",17.005,107.005,https://www.tiktok.com/@minhkhanh74qt/video/7499272950990884114,https://www.tiktok.com/embed/7499272950990884114
Bún Hến Mai Xá,Quang Tri Province,"Gio Mai, Gio Linh, Quảng Trị",16.86,107.15,https://www.tiktok.com/@phuoccaheo/video/7316711281984048385,https://www.tiktok.com/embed/7316711281984048385
Chợ Đông Ba,Thua Thien-Hue,"2 Trần Hưng Đạo, Phú Hoà, Huế",16.47,107.58,https://www.tiktok.com/@dacsancodohuecom/video/7534332390626397447,https://www.tiktok.com/embed/7534332390626397447
Đại Nội Huế,Thua Thien-Hue,"Đường 23/8, Thuận Hòa, Huế",16.468,107.578,https://www.tiktok.com/@_trinhhavi_/video/7516484580338044168,https://www.tiktok.com/embed/7516484580338044168
Bún Bò Huế Mệ Kéo,Thua Thien-Hue,"20 Bạch Đằng, Phú Cát, Huế",16.472,107.59,https://www.tiktok.com/@gaihuedireview/video/7535113440310971666,https://www.tiktok.com/embed/7535113440310971666
Chè Hẻm Huế,Thua Thien-Hue,"1 Kiệt 29 Hùng Vương, Phú Hội, Huế",16.465,107.593,https://www.tiktok.com/@ninabaongoc/video/7477066346929343751,https://www.tiktok.com/embed/7477066346929343751
Lăng Khải Định,Thua Thien-Hue,"Thủy Bằng, Hương Thủy, Huế",16.398,107.59,https://www.tiktok.com/@tungnuitravel/video/7376303691386637569,https://www.tiktok.com/embed/7376303691386637569
Làng Hương Thủy Xuân,Thua Thien-Hue,"84 Huyền Trân Công Chúa, Huế",16.435,107.57,https://www.tiktok.com/@khoathuyf/video/7484183413373619464,https://www.tiktok.com/embed/7484183413373619464
Cơm Hến Hoa Đông,Thua Thien-Hue,"64 Kiệt 7 Ưng Bình, Vỹ Dạ, Huế",16.48,107.6,https://www.tiktok.com/@vietnamhanhphuc.vn/video/7523980427862822151,https://www.tiktok.com/embed/7523980427862822151
Chợ Đồng Hới,Quang Binh Province,"Mẹ Suốt, Đồng Hới, Quảng Bình",17.47,106.6,https://www.tiktok.com/@phuocanhqb/video/7534346849315048712,https://www.tiktok.com/embed/7534346849315048712
Động Phong Nha,Quang Binh Province,"Sơn Trạch, Bố Trạch, Quảng Bình",17.58,106.28,https://www.tiktok.com/@flwhector/video/7412638332976450833,https://www.tiktok.com/embed/7412638332976450833
Suối Nước Moọc,Quang Binh Province,"Phúc Trạch, Bố Trạch, Quảng Bình",17.55,106.24,https://www.tiktok.com/@dynnie_102/video/7550306803725208850,https://www.tiktok.com/embed/7550306803725208850
Bánh Lọc Mệ Xuân,Quang Binh Province,"Đường Lê Thành Đồng, Đồng Hới, Quảng Bình",17.475,106.605,https://www.tiktok.com/@langthangquangbinh73/video/7381402638073597185,https://www.tiktok.com/embed/7381402638073597185
Đồi Cát Quang Phú,Quang Binh Province,"Quang Phú, Đồng Hới, Quảng Bình",17.5,106.63,https://www.tiktok.com/@truongtuantravel329/video/7506378525843164424,https://www.tiktok.com/embed/7506378525843164424
Cháo Canh Gia Bảo,Quang Binh Province,"8 Lý Thường Kiệt, Đồng Hới, Quảng Bình",17.468,106.615,https://www.tiktok.com/@dicunghoang/video/7494218549154614536,https://www.tiktok.com/embed/7494218549154614536
Chợ Kon Tum,Kon Tum Province,"Đường Đoàn Thị Điểm, Kon Tum",14.35,108.0,https://www.tiktok.com/@vinhthichanngon/video/7375442938974768391,https://www.tiktok.com/embed/7375442938974768391
Nhà Thờ Gỗ Kon Tum,Kon Tum Province,"Nguyễn Huệ, Thống Nhất, Kon Tum",14.354,108.005,https://www.tiktok.com/@bepnhathoc_hapthuynhiet/video/7584346513883630868,https://www.tiktok.com/embed/7584346513883630868
Măng Đen - Hồ Đak Ke,Kon Tum Province,"Đăk Long, Kon Plông, Kon Tum",14.597,108.293,https://www.tiktok.com/@himangden/video/7580921763291237640,https://www.tiktok.com/embed/7580921763291237640
Thác Pa Sỹ,Kon Tum Province,"Măng Cành, Kon Plông, Kon Tum",14.61,108.28,https://www.tiktok.com/@tungnuitravel/video/7440702091393305864,https://www.tiktok.com/embed/7440702091393305864
Gỏi Lá Út Cưng,Kon Tum Province,"45 Trần Cao Vân, Thống Nhất, Kon Tum",14.35,108.0,https://www.tiktok.com/@ductamali/video/7565559744274910465,https://www.tiktok.com/embed/7565559744274910465
Cầu Treo Kon Klor,Kon Tum Province,"Làng Kon Klor, Kon Tum",14.34,108.02,https://www.tiktok.com/@khamphadatquang/video/7534554491182468370,https://www.tiktok.com/embed/7534554491182468370
Tiệm Cô mèo,Gia Lai Province,"62 Vũ Bảo, Phường Quy Nhơn Nam, Thành phố Quy Nhơn, Gia Lai, Vietnam",13.766396,109.218148,https://www.tiktok.com/@tiem.co.meo/video/7420649307717635336,https://www.tiktok.com/embed/7420649307717635336
Nhặt Quài Biển,Gia Lai Province,"15/542 Võ Nguyên Giáp,",14.512119472501649,109.07986790906656,https://www.tiktok.com/@ggxhhbbjjkkaa1496/video/7537932284733754642,https://www.tiktok.com/embed/7537932284733754642
Miu Miu shop,Gia Lai Province,"36 Hà Huy Tập, Phường Quy Nhơn, Thành phố Quy Nhơn, Tỉnh Gia Lai",13.771224249690755,109.22589766782274,https://www.tiktok.com/@miumiu_quatang/video/7251824045606341894,https://www.tiktok.com/embed/7251824045606341894
Ngọc Hùng Shop,Gia Lai Province,"37 Phan Bội Châu, Phường Quy Nhơn, Thành phố Quy Nhơn, Tỉnh Gia Lai",13.7739607538122,109.23448530670474,https://www.tiktok.com/@quynhontv/video/7275210648492002561,https://www.tiktok.com/embed/7275210648492002561
Tiệm của Thim,Gia Lai Province,"68 Nguyễn Thị Minh Khai, Phường Quy Nhơn Nam, Thành phố Quy Nhơn, Tỉnh Gia Lai",13.769549310577622,109.21806810589842,https://www.tiktok.com/@tiem.cua.thim/video/7544728118129331464,https://www.tiktok.com/embed/7544728118129331464
Làng Nón Ngựa Phú Gia,Gia Lai Province,"Xã Cát Tường, Huyện Phù Cát, Tỉnh Gia Lai",13.975453124855363,109.09178600650344,https://www.tiktok.com/@dulichquynhon/video/7429955205866720529,https://www.tiktok.com/embed/7429955205866720529
Phim Ba:r,Gia Lai Province,"49 Hàm Nghi, Phường Quy Nhơn Nam, Thành phố Quy Nhơn, Tỉnh Gia Lai",13.767398599038987,109.21780232918908,https://www.tiktok.com/@hiquynhon/video/7476071249404251399,https://www.tiktok.com/embed/7476071249404251399
Chợ Phù Cát,Gia Lai Province,"Ba Tháng Hai, Thị trấn Ngô Mây, Huyện Phù Cát, Tỉnh Gia Lai",13.99818679816162,109.06036652924318,https://www.tiktok.com/@khvy_ng/video/7550249527517744402,https://www.tiktok.com/embed/7550249527517744402
Chợ đêm Quy Nhơn,Gia Lai Province,"86 Lê Duẩn, Phường Quy Nhơn, Thành phố Quy Nhơn, Tỉnh Gia Lai",13.764378404176508,109.2211472448942,https://www.tiktok.com/@cu_lao_xanh_travel/video/7321342173276933394,https://www.tiktok.com/embed/7321342173276933394
Chợ Đầm,Gia Lai Province,"159 Hoàng Quốc Việt, Phường Quy Nhơn, Thành phố Quy Nhơn, Tỉnh Gia Lai",13.782766022762978,109.22485375283844,https://www.tiktok.com/@travelqvietnam/video/7483522921521089800,https://www.tiktok.com/embed/7483522921521089800
Chợ khu 6,Gia Lai Province,"Võ Lai, Phường Quy Nhơn Nam, Thành phố Quy Nhơn, Tỉnh Gia Lai",13.766516860667142,109.21565716817796,https://www.tiktok.com/@quankhonggo/video/7271594131447614725,https://www.tiktok.com/embed/7271594131447614725
Chợ Phù Mỹ,Gia Lai Province,"12 Đ. Hồ Công Thuyên, Xã Phù Mỹ, Huyện Phù Mỹ, Tỉnh Gia Lai",14.179212552579592,109.05293922964894,https://www.tiktok.com/@binhdinhquehuong/video/7536526488473029906,https://www.tiktok.com/embed/7536526488473029906
Đặc sản Thu Loan,Gia Lai Province,"226 Phan Đình Giót, Phường Pleiku, Thành phố Pleiku, Tỉnh Gia Lai",13.980804657305766,108.0072030602881,https://www.tiktok.com/@soccon113/video/7435853718081359111,https://www.tiktok.com/embed/7435853718081359111
Daydreamer Vale,Gia Lai Province,"Hẻm 224 Huỳnh Thúc Kháng, Phường Diên Hồng, Thành phố Pleiku, Tỉnh Gia Lai",13.984465632722149,107.98651680588142,https://www.tiktok.com/@shophandmadeotronghem/video/7569444354725563656,https://www.tiktok.com/embed/7569444354725563656
Zoey concept,Gia Lai Province,"139A Tô Vĩnh Diện, Phường Pleiku, Thành phố Pleiku, Tỉnh Gia Lai",13.990287750005924,108.0142117528872,https://www.tiktok.com/@pleiku.day/video/7451434898264542471,https://www.tiktok.com/embed/7451434898264542471
danhan.phuyen,Dak Lak Province,"04 Nguyễn Văn Cừ, Phường Tuy Hòa, Tỉnh Đắk Lắk",13.097287987720785,109.31374241405732,https://www.tiktok.com/@danhan.phuyen/video/7518260752453471496,https://www.tiktok.com/embed/7518260752453471496
Làng nghề dệt chiếu,Dak Lak Province,"Phú Tân, Xã Ô Loan, Huyện Tuy An, Tỉnh Đắk Lắk",13.28986628178327,109.25504963654642,https://www.tiktok.com/@dulichquynhon/video/7556830649848532245,https://www.tiktok.com/embed/7556830649848532245
Thanh Nga shop,Dak Lak Province,"329 Trường Chinh, Phường 7, Thành phố Tuy Hòa, Tỉnh Đắk Lắk",13.100871068715358,109.31210658647484,https://www.tiktok.com/@didauangivn/video/7427147331084111112,https://www.tiktok.com/embed/7427147331084111112
Lê Hằng gifts,Dak Lak Province,"120 Nguyễn Thị Minh Khai, Phường 7, Thành phố Tuy Hòa, Tỉnh Đắk Lắk",13.099140234237964,109.31077485133184,https://www.tiktok.com/@ngogiaphuyen/video/7372549048676470024,https://www.tiktok.com/embed/7372549048676470024
Dã Nhạn,Dak Lak Province,"15 Trương Kiểm, phường Tuy Hòa,Tỉnh Đắk Lắk",13.11233835601841,109.299457858232,https://www.tiktok.com/@didauangivn/video/7566272940040326421,https://www.tiktok.com/embed/7566272940040326421
Đặc sản địa phương,Dak Lak Province,"293 Lê Duẩn, Phường 7, Thành phố Tuy Hòa, Tỉnh Đắk Lắk",13.098636931965869,109.31717406667498,https://www.tiktok.com/@angididaupy/video/7499395623871859984,https://www.tiktok.com/embed/7499395623871859984
tiemsocomay,Dak Lak Province,"55 Nguyễn Văn Cừ, Phường 7, Thành phố Tuy Hòa, Tỉnh Đắk Lắk",13.098215473378762,109.31455463530337,https://www.tiktok.com/@tiemsocomay_01/video/7529905103780744466,https://www.tiktok.com/embed/7529905103780744466
1997 Ceramic-Gốm Phú Yên,Dak Lak Province,"55 Nguyễn Văn Cừ, Phường 7, Thành phố Tuy Hòa, Tỉnh Đắk Lắk",13.311014934985726,109.3036072319983,https://www.tiktok.com/@1997.ceramic.th.py.78/video/7558483111739231495,https://www.tiktok.com/embed/7558483111739231495
cafe POPS,Dak Lak Province,"58 Lê Thánh Tông, Tân Lợi, Buôn Ma Thuột,Tỉnh Đắk Lắk",12.68805534799798,108.05083733649302,https://www.tiktok.com/@vnptvinaphonedaklak/video/7475564006313430279,https://www.tiktok.com/embed/7475564006313430279
Bo Bo mart,Dak Lak Province,"Chợ Tân An, 170 Ngô Quyền, Tân An, Buôn Ma Thuột,Tỉnh Đắk Lắk",12.69394735300556,108.06123170903716,https://www.tiktok.com/@trinhchibmt/video/7501918475300900117,https://www.tiktok.com/embed/7501918475300900117
Đặc sản BMT,Dak Lak Province,"88 Điện Biên Phủ, Phường Thành Công, Buôn Ma Thuột, Tỉnh Đắk Lắk",12.68282501424858,108.04236978276565,https://www.tiktok.com/@tongquataynguyendaklak/video/7501905594303958280,https://www.tiktok.com/embed/7501905594303958280
Grand Opening,Dak Lak Province,"123 Đinh Công Tráng,Tân tiến, Buôn Ma Thuột,Tỉnh Đắk Lắk",12.67857797054814,108.03136467917908,https://www.tiktok.com/@quatangbanme/video/7309101765582933256,https://www.tiktok.com/embed/7309101765582933256
PiiLen,Dak Lak Province,"6-24 Phùng Chí Kiên,Tân tiến, Buôn Ma Thuột,Tỉnh Đắk Lắk",12.682824273541147,108.0339106575536,https://www.tiktok.com/@piorry.ghienmoclen/video/7529850042283248903,https://www.tiktok.com/embed/7529850042283248903
SUMO,Dak Lak Province,"144-162 Hà Huy Tập,Tân Lợi, Buôn Ma Thuột,Tỉnh Đắk Lắk",12.702840560420029,108.06076418456612,https://www.tiktok.com/@dacsantaynguyensumo/video/7361251607763291400,https://www.tiktok.com/embed/7361251607763291400
Mỹ Phẩm,Dak Lak Province,"68 Đồng Khởi, Buôn Ma Thuột, Tỉnh Đắk Lắk",12.706283927801625,108.0610967785166,https://www.tiktok.com/@chiemmandepp/video/7373125079099608327,https://www.tiktok.com/embed/7373125079099608327
Nha Man food,Khanh Hoa Province,"Ngọc Hiệp,Nha Trang,Tỉnh Khánh Hòa",12.2555886228189,109.1770351575396,https://www.tiktok.com/@shopanvat41/photo/7556225503150165255,
Vĩnh Hy handmade,Khanh Hoa Province,"Xã Vĩnh Hải, Huyện Ninh Hải, Tỉnh Khánh Hòa",11.726136865511988,109.19668311672012,https://www.tiktok.com/@vinhhy.house/video/7507241780723682578,https://www.tiktok.com/embed/7507241780723682578
Nghiệp Accessories,Khanh Hoa Province,"Nguyên Hồng, Phường Phan Rang, Thành phố Phan Rang - Tháp Chàm, Tỉnh Khánh Hòa",11.569036640220796,108.99778679993064,https://www.tiktok.com/@co2ninhthuan/video/7394777566881565959,https://www.tiktok.com/embed/7394777566881565959
Labata,Lam Dong Province,"3 Đường Tăng Bạt Hổ, Phường Xuân Hương - Đà Lạt, Thành phố Đà Lạt, Tỉnh Lâm Đồng",11.943733796882364,108.43515804221556,https://www.tiktok.com/@linhdidodiday/video/7522834650893454610,https://www.tiktok.com/embed/7522834650893454610
Chốn Bình Yên,Lam Dong Province,"Số 19 Lê Đại Hành, Phường Xuân Hương - Đà Lạt, Thành phố Đà Lạt, Tỉnh Lâm Đồng",11.959563607553,108.42702697105554,https://www.tiktok.com/@chonbinhyenvn/video/7574369692064795912,https://www.tiktok.com/embed/7574369692064795912
Song Sinh house,Lam Dong Province,"01 Nguyễn Công Trứ, Phường 8, Thành phố Đà Lạt, Tỉnh Lâm Đồng",11.954571686531764,108.44166862873706,https://www.tiktok.com/@songsinhhouse/video/7491739203240250632,https://www.tiktok.com/embed/7491739203240250632
Lata's DaLat,Lam Dong Province,"30 Pasteur, Phường Xuân Hương - Đà Lạt, Thành phố Đà Lạt, Tỉnh Lâm Đồng ",11.9428773075748,108.43646344220625,https://www.tiktok.com/@bethanhne_02/video/7531993190677679378,https://www.tiktok.com/embed/7531993190677679378
Outstanda handcraft DaLat,Lam Dong Province,"100/2 Yersin, Phường 10, Thành phố Đà Lạt, Tỉnh Lâm Đồng",11.942613504327246,108.45177376922966,https://www.tiktok.com/@dichillvoinhi/video/7552120359168789768,https://www.tiktok.com/embed/7552120359168789768
Dalat Railway Station,Lam Dong Province,"Phường 10, Thành Phố Đà Lạt,Tỉnh Lâm Đồng",11.941735024672871,108.45458537362488,https://www.tiktok.com/@xuxudalat89/video/7444214437101309202,https://www.tiktok.com/embed/7444214437101309202
Little Town,Lam Dong Province,"14 Ba Tháng Hai, Phường Xuân Hương - Đà Lạt, Thành phố Đà Lạt, Tỉnh Lâm Đồng",11.9432370801665,108.43521634040374,https://www.tiktok.com/@trongtamdalat/video/7393305082546228488,https://www.tiktok.com/embed/7393305082546228488
Koli Kochi,Lam Dong Province,"47 Đường Thông Thiên Học, Phường Xuân Hương - Đà Lạt, Thành phố Đà Lạt, Tỉnh Lâm Đồng",11.953521668194664,108.43733134223427,https://www.tiktok.com/@tuila.thien/video/7557713601327336712,https://www.tiktok.com/embed/7557713601327336712
The Choco,Lam Dong Province,"3-23 Đường Tăng Bạt Hổ, Phường Xuân Hương - Đà Lạt, Thành phố Đà Lạt, Tỉnh Lâm Đồng",11.943620690124728,108.43525339988696,https://www.tiktok.com/@tuila.thien/video/7452335299041955079,https://www.tiktok.com/embed/7452335299041955079
Little Town,Lam Dong Province,"10 Ba Tháng Hai, Phường Xuân Hương - Đà Lạt, Thành phố Đà Lạt, Tỉnh Lâm Đồng",11.9432370801665,108.43521634040374,https://www.tiktok.com/@wigo.southvietnam/video/7540526151349914888,https://www.tiktok.com/embed/7540526151349914888
