item_name,shop_name,city,address,price,rating,category,lat,lon
"Cá hộp, Giấy vệ sinh, Túi đựng rác, Muỗng nĩa, Kem dưỡng da, Sữa chua, Dầu ăn, Giấy vệ sinh, Sữa chua, Gạo, Ly thủy tinh",Chợ Cán Cẩu,Lao Cai Province,"Quốc lộ 4, Thôn Cán Chư Sử, Tỉnh Lào Cai",55,4.2,supermarket,22.6519412,104.3149744
"Bột ngọt, Sữa chua, Son dưỡng môi, Ngũ cốc ăn sáng, Gạo, Kem dưỡng da, Mì gói, Sốt cà chua, Bàn chải, Bột giặt, Nước trái cây, Trứng gà, Gạo, Nước trái cây, Sốt cà chua, Bột ngọt",Xuân Trúong Mart,Lao Cai Province,"Đường Ngũ Chỉ Sơn, Sa Pa, Tỉnh Lào Cai, 31786",110,4.2,supermarket,22.337779900000005,103.8483728
"Tranh thư pháp, Tranh thư pháp, Tranh tường, Mô hình nghệ thuật, Tranh đương đại, Tượng đất nung, Tượng nhân vật cổ điển, Tượng nhân vật cổ điển, Tượng kim loại, Tranh, Mô hình nghệ thuật",Pujceni motorky,Lao Cai Province,"Kim Đồng, Sa Pa, Tỉnh Lào Cai, 31786",80,5,car_parts,22.337119599999998,103.8476004
"Sữa tươi, Nước mắm, Thịt heo, Trà túi lọc, Nước trái cây, Bơ thực vật, Sữa tươi, Gạo, Muỗng nĩa, Muỗng nĩa, Bột mì, Khăn giấy, Sốt cà chua, Giấy bọc thực phẩm, Sữa tươi, Nước mắm, Kem dưỡng da, Snack",Cốc Lều A Market,Lao Cai Province,"Phố Cốc Lếu, Cốc Lếu, Lào Cai, Tỉnh Lào Cai, 31100",180,4.2,supermarket,22.5008931,103.967559
"Bông tẩy trang, Khăn giấy, Khẩu trang y tế, Bông tẩy trang, Snack, Nước trái cây, Sốt cà chua, Đĩa sứ, Đĩa sứ, Trứng gà, Bơ thực vật, Túi đựng rác",Cốc Lều B Market,Lao Cai Province,"Đường Hồng Hà, Cốc Lếu, Lào Cai, Tỉnh Lào Cai, 31100",155,4.2,supermarket,22.501287000000005,103.9680784
"Nước mắm, Đĩa sứ, Nước trái cây, Nước hoa mini, Đường, Thịt heo, Đường, Rau củ quả, Bột giặt, Muối, Túi đựng rác, Cà phê hòa tan, Snack, Khay nhựa, Khăn giấy, Giấy vệ sinh, Trà túi lọc, Son dưỡng môi, Son dưỡng môi",Local market,Lao Cai Province,"Phỗ Minh Khai, Cốc Lếu, Lào Cai, Tỉnh Lào Cai, 31100",55,4.4,supermarket,22.4920566,103.9744456
"Đồ trang trí vintage, Hộp quà thủ công, Ghế đan tay, Đồ trang trí vintage, Bình tre, Lọ mây, Đèn treo mây, Đèn treo mây, Đèn treo mây, Đèn lồng giấy, Bàn tre mini, Khung tre, Bàn tre mini, Khung tre, Giá sách nhỏ, Thêu tay, Tranh treo tường thủ công",Hmong Antique Handicrafts,Lao Cai Province,"8a, Hoang Dieu, Sa Pa, Tỉnh Lào Cai, 31786",120,4.6,"Clothing,_bags,_handicrafts,_wall-hangs,_cushion_covers.",22.336818,103.842561
"Lược điện, Quần jean, Laptop mini, Đồ chơi trẻ em, Váy dạ hội, Quần jean, Đầm công sở, Quần short, Áo khoác da, Quần short, Giày thể thao, Mascara, Son môi, Phấn má, Ví da, Áo khoác, Ví da",Vincom Plaza,Lao Cai Province,"Đường Nguyễn Thái Học, Hồng Hà, Yên Bái, Tỉnh Lào Cai",500,4.3,mall,21.7082028,104.8820482
"Dây sạc điện thoại, Bàn chải đánh răng, Sổ tay nhỏ, Dầu gội, Túi nylon, Xà phòng tắm, Pin AA, Bàn chải đánh răng, Bánh mì sandwich, Lăn khử mùi, Lăn khử mùi, Túi nylon, Bánh snack, Thịt hộp, Nước ngọt",WinMart+,Lao Cai Province,"Đường Thành Công, Nguyễn Thái Học, Yên Bái, Tỉnh Lào Cai",20,3.7,convenience,21.7082472,104.8819642
"Mì gói, Dao cạo râu, Pin sạc, Cà phê lon, Bánh bao mini, Dao cạo râu, Cốc nhựa, Ô dù gấp, Bút bi, Sữa chua uống, Khăn giấy, Bánh quy, Sữa hộp, Bút bi, Cà phê lon",WinMart+,Lao Cai Province,"Lương Định Của, Sa Pa, Tỉnh Lào Cai, 31786",15,4.5,convenience,22.337676,103.8502966
"Thắt lưng, Ví da, Ba lô thời trang, Sách, Đồng hồ, Ví da, Mỹ phẩm trang điểm, Kem nền, Ba lô thời trang, Túi tote, Đồng hồ",Bitis,Lao Cai Province,"Đường Nguyễn Huệ, Lào Cai, Lào Cai, Tỉnh Lào Cai, 31100",150,5,mall,22.506059118713974,103.96651491256291
"Mascara, Kem nền, Đồng hồ, Túi xách, Quần short, Lược điện, Laptop mini, Áo khoác, Váy dạ hội, Kem nền, Áo khoác, Áo sơ mi",Siêu thị Anh Mỹ,Lao Cai Province,"Phố Đặng Văn Ngữ, Cốc Lếu, Lào Cai, Tỉnh Lào Cai, 31100",200,4.4,mall,22.49880490678788,103.96550447504771
"Trứng gà, Sữa chua, Cá hộp, Muỗng nĩa, Muối, Son dưỡng môi, Rau củ quả, Kem cạo râu, Bơ thực vật, Khẩu trang y tế, Đường, Kem dưỡng da, Đường, Dầu gội, Muối, Ngũ cốc ăn sáng",GO!,Lao Cai Province,"Đại lộ Trần Hưng Đạo, Bắc Lệnh, Tỉnh Lào Cai",170,4.2,supermarket,22.43384849777953,104.01588776209226
"Khăn choàng, Nón thời trang, Sách, Mỹ phẩm trang điểm, Áo sơ mi, Laptop mini, Laptop mini, Lược điện, Vòng tay, Áo khoác, Áo sơ mi, Mỹ phẩm trang điểm",Vincom Plaza,Yen Bai Province,"Đường Nguyễn Thái Học, Hồng Hà, Yên Bái, Tỉnh Lào Cai",450,3.7,mall,21.7082028,104.8820482
"Bút bi, Găng tay nilon, Nước tăng lực, Nước tăng lực, Dây sạc điện thoại, Nước suối, Lăn khử mùi, Khăn giấy, Chai nước, Nước tăng lực, Pin sạc",WinMart+,Yen Bai Province,"Đường Thành Công, Nguyễn Thái Học, Yên Bái, Tỉnh Lào Cai",15,3.5,convenience,21.7082472,104.8819642
"Gối cổ du lịch, Dây sạc điện thoại, Dầu gội, Gối cổ du lịch, Pin AA, Bàn chải đánh răng, Nước tăng lực, Sữa chua uống, Bàn chải đánh răng, Gối cổ du lịch, Khoai tây chiên, Bàn chải đánh răng, Trà đóng chai, Nước tăng lực, Sữa hộp, Khăn giấy",Local shop,Lai Chau Province,"Đường tỉnh 127, Mường Mô, Tỉnh Lai Châu",10,4.3,convenience,22.2082084,102.939615
"Dầu gội, Kem cạo râu, Cà phê hòa tan, Khăn giấy, Bơ thực vật, Đường, Cá hộp, Nước mắm, Sữa tắm, Chảo chống dính, Kem cạo râu, Nước tương, Khay nhựa, Bàn chải",Phong Thổ Mart,Lai Chau Province,"Quốc lộ 4D, Lai Châu, Tỉnh Lai Châu",175,4.2,supermarket,22.54457465001433,103.2999694500674
"Bơ thực vật, Khẩu trang y tế, Thớt, Dầu gội, Trà túi lọc, Giấy bọc thực phẩm, Thớt, Sữa tắm, Cà phê hòa tan, Trà túi lọc, Trứng gà",Thực phẩm sạch Tâm Đỏ,Dien Bien Province,"Trần Đăng Ninh, Mường Thanh, Điện Biên Phủ, Tỉnh Điện Biên, 32000",105,4.4,supermarket,21.392050899999997,103.012188
"Bơ thực vật, Muỗng nĩa, Nước tương, Nước xả vải, Giấy vệ sinh, Nước hoa mini, Giấy bọc thực phẩm, Nước rửa chén, Bột giặt, Snack, Ngũ cốc ăn sáng, Nước xả vải, Nước lau sàn, Mì gói, Mì gói, Thớt",Hoa Ba Supermarket,Dien Bien Province,"Đường Võ Nguyên Giáp, Tỉnh Điện Biên, 32000",90,3.8,supermarket,21.378730199999996,103.0161872
"Khẩu trang y tế, Bơ thực vật, Bột mì, Trứng gà, Nước mắm, Trà túi lọc, Bột mì, Bột mì, Bông tẩy trang, Túi đựng rác, Bột mì, Muối, Nước trái cây, Gạo",Siêu thị Thuý Quý,Dien Bien Province,"Đường Võ Nguyên Giáp, Na Lay, Tỉnh Điện Biên",70,4.1,supermarket,22.0238046,103.1531587
"Giấy bọc thực phẩm, Muối, Cà phê hòa tan, Khay nhựa, Nước hoa mini, Nước rửa chén, Ngũ cốc ăn sáng, Son dưỡng môi, Trà túi lọc, Kem cạo râu, Dầu ăn",Dung Hai Mart,Dien Bien Province,"Quốc lộ 12, Tỉnh Điện Biên",70,4.3,supermarket,21.75848299999999,103.0926035
"Lăn khử mùi, Bánh quy, Nước suối, Bút bi, Nước suối, Bút bi, Lăn khử mùi, Gối cổ du lịch, Bao rác, Bánh mì sandwich, Sổ tay nhỏ, Lăn khử mùi, Mì gói, Kem đánh răng, Khoai tây chiên",Local shop.,Son La Province,"Đường tỉnh 109, Tỉnh Sơn La",20,4.1,convenience,21.6558987,104.2670678
"Giày cao gót, Bông tai, Bông tai, Son môi, Đồng hồ thông minh, Vòng tay, Thắt lưng, Laptop mini, Kính mát, Vali kéo, Giày cao gót, Vòng tay",Vincom Plaza Sơn La,Son La Province,"Đường Trường Chinh, Sơn La, Tỉnh Sơn La",150,3.9,mall,21.323483382410025,103.91725918151717
"Xà phòng tắm, Khăn ướt, Chai nước, Kem đánh răng, Nước ngọt, Bánh mì sandwich, Trà đóng chai, Sữa hộp, Bánh bao mini, Kẹo cao su, Trà đóng chai, Bánh bao mini",Vụ bản,Hoa Binh Province,"Quốc lộ 12B, Tỉnh Phú Thọ",10,3.9,convenience,20.447680199999997,105.4535562
"Mì gói, Thực phẩm đóng hộp, Trà, Bột nêm, Ngũ cốc, Nước suối, Sữa bột trẻ em, Sữa bột, Nước mắm, Thực phẩm đóng hộp, Nước rửa chén",Hùng Giang,Hoa Binh Province,"Đường tỉnh 317, Tỉnh Phú Thọ, 36107",15,3.8,department_store,20.8438704,105.343422
"Sữa bột, Nước suối, Khăn giấy, Khăn giấy, Nước suối, Sữa chua, Nước mắm, Bánh ăn dặm, Sữa bột, Trà, Giấy vệ sinh",Hải Thu,Hoa Binh Province,"Phùng Hưng, Tỉnh Phú Thọ, 36107",20,3.8,department_store,20.840300999999997,105.3426441
"Khăn lụa, Bình hoa nhỏ, Túi đựng quà, Móc khóa, Túi đựng quà, Đèn trang trí nhỏ, Khung ảnh LED, Khung ảnh, Bưu thiếp, Khăn lụa, Móc khóa, Móc khóa, Móc khóa đôi, Thiệp chúc mừng, Khăn lụa",Khanh Thinh,Hoa Binh Province,"Quốc lộ 15, Xóm Khán, Tỉnh Phú Thọ, 36400",200,4.4,gift,20.652637199999997,105.0717153
"Sữa tươi, Tã em bé, Dầu ăn, Ngũ cốc, Tã em bé, Khăn giấy, Sữa bột, Ngũ cốc, Tã em bé, Nước mắm, Giấy vệ sinh, Bánh kẹo, Đường, Giấy vệ sinh, Sữa chua, Bánh ăn dặm, Sữa chua, Bột giặt, Khăn ướt",Tất Nụ,Hoa Binh Province,"Phùng Hưng, Tỉnh Phú Thọ, 36107",20,3.8,department_store,20.842125199999995,105.3435412
"Túi nylon, Khẩu trang y tế, Cà phê lon, Nước tăng lực, Bút bi, Nước suối, Bánh snack, Khăn giấy, Bật lửa, Khẩu trang y tế, Chai nước, Găng tay nilon, Túi nylon, Mì ly, Cà phê lon",Win Mart,Hoa Binh Province,"Quốc lộ 15, Xóm Khán, Tỉnh Phú Thọ, 36400",20,4,convenience,20.661569199999995,105.0831102
"Nước suối, Bánh snack, Bánh snack, Bàn chải đánh răng, Kẹo cao su, Nước suối, Bao rác, Khăn ướt, Nước tăng lực, Bật lửa, Nước tăng lực, Bánh quy, Lăn khử mùi, Khẩu trang y tế",TuCu Mini market,Hoa Binh Province,"Quốc lộ 15, Xóm Khán, Tỉnh Phú Thọ, 36400",10,4,convenience,20.650937799999998,105.0768363
"Bánh mì sandwich, Khăn ướt, Dao cạo râu, Bàn chải đánh răng, Chai nước, Sữa chua uống, Thịt hộp, Sổ tay nhỏ, Lăn khử mùi, Sữa hộp, Ô dù gấp, Bánh mì sandwich, Sữa hộp, Thịt hộp, Khẩu trang y tế, Thịt hộp",Tạp hóa Trần An,Thai Nguyen Province,"Đường Võ Nguyên Giáp, Phường Vạn Xuân, Tỉnh Thái Nguyên",20,4.5,convenience,21.4184524,105.8963295
"Muỗng nĩa, Sữa tươi, Son dưỡng môi, Nước hoa mini, Cà phê hòa tan, Khẩu trang y tế, Trà túi lọc, Mì gói, Sữa tắm, Sữa tươi, Sữa tắm, Chảo chống dính, Ly thủy tinh, Bột ngọt, Dầu ăn, Trà túi lọc, Trà túi lọc, Túi đựng rác, Đĩa sứ",ATK SMARTPHONE,Thai Nguyen Province,"888, Đường tỉnh 264, Tỉnh Thái Nguyên, 84208",195,3.6,supermarket,21.847663,105.5878857
"Nước suối, Dầu ăn, Sữa tắm, Khăn giấy, Kem đánh răng, Khăn giấy, Tã em bé, Nước xả vải, Mì gói, Sữa bột trẻ em, Khăn giấy, Mì gói, Giấy vệ sinh, Dầu gội, Nước rửa chén, Sữa bột trẻ em, Sữa tươi, Dầu gội",cô Mai,Thai Nguyen Province,"Đường Mỏ Bạch, Quang Trung, Thái Nguyên, Tỉnh Thái Nguyên",15,4.2,department_store,21.5994197,105.8166485
"Nước rửa chén, Sữa tươi, Sữa bột trẻ em, Mì gói, Bình sữa, Sữa chua, Bánh ăn dặm, Dầu gội, Nước ngọt, Bột nêm, Nước xả vải, Nước suối, Dầu ăn, Muối, Bình sữa, Bột nêm, Dầu gội",minh dao - nam my van,Thai Nguyen Province,"06, Đường 3 Tháng 2, Tân Lập, Tỉnh Thái Nguyên",15,4.4,department_store,21.5504125,105.84671070000002
"Rau củ quả, Snack, Túi đựng rác, Dầu gội, Nước rửa chén, Thịt heo, Cà phê hòa tan, Bột giặt, Nước mắm, Bột giặt",chợ Thái,Thai Nguyen Province,"Đường Bến Oánh, Trưng Vương, Thái Nguyên, Tỉnh Thái Nguyên, 250000",185,3.6,supermarket,21.598836999999996,105.8437417
"Khăn giấy, Sữa tắm, Khẩu trang y tế, Kem cạo râu, Snack, Đĩa sứ, Đĩa sứ, Chảo chống dính, Muối, Cá hộp, Kem cạo râu, Thớt, Ngũ cốc ăn sáng, Nước lau sàn, Khăn giấy, Bàn chải, Trà túi lọc, Nước xả vải, Túi đựng rác, Bông tẩy trang",Tê Ba Nhất,Thai Nguyen Province,"Đường 3 Tháng 2, Tân Lập, Tỉnh Thái Nguyên, 250000",100,4.2,supermarket,21.5490979,105.8468685
"Nước tương, Sốt cà chua, Bơ thực vật, Trà túi lọc, Trứng gà, Trà túi lọc, Kem dưỡng da, Ngũ cốc ăn sáng, Khăn giấy, Nước rửa chén, Cà phê hòa tan, Giấy bọc thực phẩm, Nước hoa mini, Thớt",Siêu Thị Việt Trà,Thai Nguyen Province,"Đường 3 Tháng 2, Tân Lập, Tỉnh Thái Nguyên, 250000",80,4.4,supermarket,21.5493455,105.8470204
"Tã em bé, Thực phẩm đóng hộp, Nước lau sàn, Sữa chua, Dầu gội, Bột giặt, Kem đánh răng, Bột giặt, Gạo, Giấy vệ sinh, Nước rửa chén, Bình sữa",Vincom mall,Thai Nguyen Province,"Đường Lương Ngọc Quyến, Quang Trung, Thái Nguyên, Tỉnh Thái Nguyên",20,3.6,department_store,21.59398579999999,105.8245339
"Chảo chống dính, Thịt heo, Nước hoa mini, Ngũ cốc ăn sáng, Son dưỡng môi, Kem cạo râu, Bàn chải, Mì gói, Sữa tươi, Cà phê hòa tan, Nước hoa mini, Sữa tươi, Sữa tươi, Nước mắm",Chợ Ba Hàng,Thai Nguyen Province,"Đường Lý Nam Đế, Ba Hàng, Phường Phổ Yên, Tỉnh Thái Nguyên",100,4,supermarket,21.41278549999999,105.8754383
"Giấy vệ sinh, Mì gói, Thớt, Bông tẩy trang, Trà túi lọc, Khăn giấy, Kem cạo râu, Ly thủy tinh, Cà phê hòa tan, Bột giặt, Bàn chải, Kem dưỡng da, Ngũ cốc ăn sáng, Sữa tắm, Ngũ cốc ăn sáng, Nước xả vải, Giấy vệ sinh, Sữa tắm, Đường, Bột ngọt",Chợ CHÃ,Thai Nguyen Province,"Đường Triệu Quang Phục, Phường Trung Thành, Tỉnh Thái Nguyên",175,3.7,supermarket,21.371237899999997,105.9061657
"Bàn chải, Dao bếp, Nước xả vải, Bột ngọt, Bột giặt, Bột mì, Nước mắm, Bột giặt, Khăn giấy, Khay nhựa, Snack, Dao bếp, Muỗng nĩa, Thớt",Siêu thị Lan Chi Mart,Thai Nguyen Province,"Đường Phạm Văn Đồng, Ba Hàng, Phường Phổ Yên, Tỉnh Thái Nguyên",90,4,supermarket,21.4246076,105.8684766
"Dầu gội, Nước xả vải, Chảo chống dính, Thịt heo, Nước trái cây, Snack, Thịt heo, Sốt cà chua, Khẩu trang y tế, Ly thủy tinh, Cà phê hòa tan, Kem dưỡng da, Khay nhựa, Trứng gà",Siêu thị Aloha Mall Thái Nguyên,Thai Nguyen Province,"Đường Chiến Thắng, Đồng Bẩm, Tỉnh Thái Nguyên",195,4,supermarket,21.607249109775868,105.84039117535521
